1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.3333333333333333	0.0	0.5	0.0	1.0	0.42857142857142855
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.7142857142857143	0.5	0.0	1.0	0.42857142857142855
1	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5	0.6666666666666666	0.6666666666666666	0.14285714285714285	0.0	0.0	1.0	0.42857142857142855
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	0.7142857142857143	0.5	0.0	0.0	0.42857142857142855
1	0.6666666666666666	0.0	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5	1.0	0.0	0.8571428571428571
0	0.6666666666666666	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.14285714285714285	1.0	1.0	0.0	0.2857142857142857
1	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.5	0.0	0.0	0.0
0	0.6666666666666666	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	0.0	0.8571428571428571
0	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.3333333333333333	0.0	0.2857142857142857	1.0	1.0	0.0	0.8571428571428571
0	0.3333333333333333	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5	1.0	0.0	0.42857142857142855
0	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.2857142857142857	0.0	0.0	0.0	0.0
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5	1.0	0.0	0.0
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	1.0	0.5	1.0	1.0	0.42857142857142855
1	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.2857142857142857	1.0	1.0	0.0	0.42857142857142855
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.2857142857142857	1.0	0.0	1.0	0.0
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.7142857142857143	0.0	1.0	0.0	0.42857142857142855
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.3333333333333333	0.7142857142857143	0.5	1.0	1.0	0.42857142857142855
1	0.6666666666666666	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.3333333333333333	0.14285714285714285	1.0	0.0	1.0	0.42857142857142855
0	0.6666666666666666	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.0	0.2857142857142857	1.0	1.0	0.0	0.7142857142857143
1	0.3333333333333333	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.14285714285714285	1.0	0.0	0.0	0.0
0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.7142857142857143	0.5	1.0	1.0	0.42857142857142855
0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	0.0	0.2857142857142857
1	0.3333333333333333	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.3333333333333333	0.14285714285714285	0.0	1.0	0.0	0.42857142857142855
0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.0	0.2857142857142857	1.0	1.0	0.0	0.14285714285714285
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	1.0	0.0	1.0	0.0	0.42857142857142855
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	1.0	1.0	1.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.14285714285714285	0.5	1.0	1.0	0.42857142857142855
1	0.3333333333333333	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.14285714285714285	1.0	1.0	0.0	0.14285714285714285
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	1.0	0.0	0.7142857142857143
3	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0
0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.3333333333333333	0.3333333333333333	0.8571428571428571	1.0	1.0	0.0	0.8571428571428571
0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.8571428571428571	1.0	1.0	0.0	0.0
1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.14285714285714285	0.5	1.0	0.0	0.0
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.5	1.0	0.0	0.42857142857142855
0	0.3333333333333333	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.2857142857142857	0.5	1.0	0.0	0.5714285714285714
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.7142857142857143	0.0	1.0	0.0	0.42857142857142855
0	0.6666666666666666	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.7142857142857143	1.0	0.0	0.0	0.42857142857142855
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.0	1.0	0.0	1.0	0.42857142857142855
1	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.7142857142857143	1.0	0.0	1.0	0.0
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.6666666666666666	0.7142857142857143	0.0	1.0	0.0	0.42857142857142855
1	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.2857142857142857	0.5	0.0	0.0	0.42857142857142855
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.0	0.3333333333333333	0.14285714285714285	1.0	1.0	0.0	0.0
1	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.2857142857142857	0.0	0.0	1.0	0.42857142857142855
2	0.3333333333333333	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.14285714285714285	1.0	1.0	0.0	0.14285714285714285
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.14285714285714285	0.0	1.0	1.0	0.0
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	1.0	1.0	0.0	0.8571428571428571
1	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	1.0	0.5	1.0	0.0	0.8571428571428571
0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.6666666666666666	0.14285714285714285	1.0	1.0	0.0	0.5714285714285714
1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	1.0	0.5	1.0	0.0	0.8571428571428571
1	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	0.14285714285714285	1.0	1.0	0.0	0.42857142857142855
1	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.14285714285714285	1.0	0.0	0.0	0.0
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.2857142857142857	1.0	0.0	0.0	0.42857142857142855
0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.8571428571428571
1	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.14285714285714285	0.0	1.0	0.0	0.0
2	0.3333333333333333	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	0.6666666666666666	0.6666666666666666	0.2857142857142857	1.0	0.0	0.0	0.5714285714285714
1	0.6666666666666666	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	0.0	1.0	1.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.7142857142857143	0.5	1.0	0.0	0.42857142857142855
3	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.5714285714285714	0.0	0.0	1.0	0.42857142857142855
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	0.42857142857142855	1.0	0.0	0.0	0.5714285714285714
0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	0.7142857142857143
0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	0.8571428571428571	1.0	1.0	0.0	0.14285714285714285
0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.0	0.0	1.0	1.0	0.0	0.14285714285714285
0	0.6666666666666666	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0
0	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0	0.5	1.0	0.0	0.42857142857142855
1	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.5714285714285714	1.0	0.0	1.0	0.42857142857142855
1	0.6666666666666666	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.3333333333333333	0.14285714285714285	1.0	1.0	0.0	0.2857142857142857
1	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.0	0.5	1.0	0.0	0.42857142857142855
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.8571428571428571	0.0	1.0	0.0	0.0
1	0.6666666666666666	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	0.0	1.0	0.0	0.0	0.0
0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.8571428571428571
0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.0	0.8571428571428571	1.0	1.0	0.0	1.0
1	0.6666666666666666	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.14285714285714285	0.5	0.0	0.0	0.42857142857142855
0	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	1.0	1.0	1.0	1.0	0.42857142857142855
1	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.3333333333333333	0.0	0.5	1.0	0.0	0.8571428571428571
1	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.2857142857142857	1.0	1.0	0.0	0.0
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.3333333333333333	0.7142857142857143	0.0	0.0	1.0	0.42857142857142855
0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.0	1.0	1.0	0.0	0.42857142857142855
1	0.6666666666666666	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5	1.0	0.0	0.0
0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.3333333333333333	0.7142857142857143	1.0	1.0	0.0	0.7142857142857143
1	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	1.0	0.0	1.0	0.0	0.42857142857142855
0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.0	0.2857142857142857	1.0	1.0	0.0	0.5714285714285714
1	0.6666666666666666	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	0.2857142857142857	0.0	1.0	0.0	0.8571428571428571
0	0.3333333333333333	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.6666666666666666	0.0	1.0	1.0	1.0	0.0	0.8571428571428571
1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.0	0.6666666666666666	0.14285714285714285	0.5	1.0	0.0	0.0
0	0.6666666666666666	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.0	0.6666666666666666	0.14285714285714285	1.0	1.0	0.0	0.2857142857142857
1	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.2857142857142857	0.5	0.0	0.0	0.0
1	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.5	0.6666666666666666	0.6666666666666666	0.0	0.0	1.0	0.0	0.42857142857142855
0	0.3333333333333333	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.6666666666666666	0.14285714285714285	1.0	1.0	0.0	0.14285714285714285
1	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.2857142857142857	1.0	1.0	0.0	0.42857142857142855
1	0.3333333333333333	0.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.3333333333333333	0.14285714285714285	0.5	1.0	0.0	0.8571428571428571
0	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.14285714285714285	1.0	1.0	0.0	0.8571428571428571
0	0.3333333333333333	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	0.6666666666666666	0.5	0.3333333333333333	0.0	0.0	1.0	1.0	0.0	0.14285714285714285
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.0	0.2857142857142857	1.0	1.0	0.0	0.7142857142857143
0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.0	0.0	1.0	1.0	0.0	0.0
0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.7142857142857143	1.0	1.0	1.0	0.42857142857142855
1	0.6666666666666666	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	0.0	0.42857142857142855
2	0.3333333333333333	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.5	1.0	1.0	0.0	1.0	0.2857142857142857	1.0	0.0	1.0	0.14285714285714285
1	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.6666666666666666	0.14285714285714285	0.5	0.0	1.0	0.0
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	0.0	0.5714285714285714
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	0.0	0.8571428571428571
1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5	0.0	0.3333333333333333	1.0	0.5	0.0	1.0	0.42857142857142855
0	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.6666666666666666	0.8571428571428571	1.0	1.0	0.0	0.7142857142857143
0	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.6666666666666666	0.0	1.0	0.0	0.0	1.0
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.5	0.0	0.0	0.42857142857142855
1	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.7142857142857143	0.5	1.0	0.0	0.0
1	0.6666666666666666	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.5	0.0	0.3333333333333333	0.7142857142857143	0.5	0.0	1.0	0.42857142857142855
1	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.14285714285714285	0.5	0.0	0.0	0.42857142857142855
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.5	0.0	0.0	0.42857142857142855
0	0.3333333333333333	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.6666666666666666	0.14285714285714285	1.0	1.0	0.0	0.2857142857142857
1	0.3333333333333333	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.3333333333333333	0.14285714285714285	0.5	1.0	0.0	0.0
0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.0	0.8571428571428571	1.0	1.0	0.0	0.2857142857142857
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.7142857142857143	1.0	0.0	0.0	0.42857142857142855
1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	0.5	0.3333333333333333	0.3333333333333333	0.7142857142857143	1.0	1.0	0.0	0.8571428571428571
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.6666666666666666	0.0	0.5	0.0	0.0	0.5714285714285714
1	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	1.0	0.42857142857142855
0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.6666666666666666	0.0	1.0	1.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.5	0.0	0.0	0.42857142857142855
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.5	1.0	0.0	0.42857142857142855
1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.3333333333333333	0.14285714285714285	1.0	1.0	0.0	0.0
0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.6666666666666666	0.2857142857142857	1.0	1.0	0.0	0.8571428571428571
2	0.3333333333333333	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.5	1.0	1.0	0.0	0.6666666666666666	0.0	0.0	1.0	0.0	0.5714285714285714
1	0.3333333333333333	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.0	1.0	0.5	1.0	1.0	0.42857142857142855
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.0	1.0	0.42857142857142855
0	0.6666666666666666	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.5	0.0	0.0	0.0
1	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.0	0.6666666666666666	0.0	0.0	1.0	1.0	0.42857142857142855
1	0.3333333333333333	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.2857142857142857	1.0	0.0	1.0	0.42857142857142855
1	0.3333333333333333	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	1.0	0.0	0.0	0.42857142857142855
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.5	0.0	0.0	0.0
0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.5	0.6666666666666666	0.6666666666666666	0.2857142857142857	1.0	1.0	0.0	0.0
1	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	1.0	1.0	0.0	0.0
1	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.3333333333333333	0.0	1.0	1.0	0.0	0.0
0	0.3333333333333333	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.6666666666666666	0.0	0.14285714285714285	1.0	0.0	0.0	0.2857142857142857
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.42857142857142855	1.0	1.0	0.0	0.2857142857142857
1	0.3333333333333333	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.0	0.3333333333333333	0.14285714285714285	0.5	1.0	0.0	0.0
0	0.6666666666666666	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.7142857142857143	0.0	0.0	1.0	0.42857142857142855
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	1.0	0.5	1.0	0.0	0.42857142857142855
0	0.6666666666666666	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.0	0.14285714285714285	1.0	1.0	0.0	0.7142857142857143
1	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.0	0.0	1.0	0.42857142857142855
0	0.6666666666666666	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	0.0	1.0	1.0	0.0	0.5714285714285714
1	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.5	0.0	0.3333333333333333	1.0	1.0	1.0	0.0	0.5714285714285714
1	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.3333333333333333	0.3333333333333333	0.2857142857142857	0.5	1.0	1.0	0.42857142857142855
1	0.3333333333333333	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.2857142857142857	0.0	1.0	0.0	0.42857142857142855
0	0.6666666666666666	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.6666666666666666	0.14285714285714285	1.0	0.0	0.0	0.7142857142857143
1	0.3333333333333333	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	1.0	0.0	1.0	0.0	0.8571428571428571
0	0.3333333333333333	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	1.0	1.0	0.0	0.0
0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.7142857142857143	0.0	1.0	0.0	0.0
1	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	1.0	0.0	0.0	0.42857142857142855
0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
